132128-0-1.0-*-1-*-0.8,16954
16471-2-0.4-*-10-*-0.4,261278
39069-0-0.6-*-4-38735-0.4,202319
165928-3-0.6-*-4-165455-0.8,102802
46482-0-0.2-*-8-*-1.0,607354
*-0-1.0-*-4-206246-0.8,202319
169941-3-0.4-*-8-170100-0.8,49976
75256-0-1.0-*-1-75196-0.4,8427
121817-0-1.0-*-8-*-1.0,28895
35767-0-0.8-*-2-*-0.8,156826
*-0-1.0-*-2-254875-0.4,156826
53209-3-1.0-*-4-*-1.0,33
14573-0-0.8-*-8-15021-0.2,607354
*-2-1.0-*-10-4186-0.6,29977
212085-3-0.2-*-8-212445-0.2,307913
*-0-1.0-*-8-146216-0.8,304909
7863-0-0.8-*-8-*-0.2,607354
*-0-1.0-*-8-66468-0.8,304909
*-0-1.0-*-8-146207-0.2,607354
213766-0-0.4-*-8-*-0.4,607354
38640-0-1.0-*-1-38492-0.2,19497
109643-0-0.2-*-1-109203-0.6,312739
*-0-1.0-*-8-1040-0.4,409898
209397-0-0.4-*-8-209414-1.0,6983
*-0-1.0-*-5-864-0.4,6029
148634-0-1.0-*-1-*-0.4,25797
201988-0-0.4-*-8-*-0.4,607354
461721-0-0.4-*-5-864-0.2,6029
32347-0-1.0-*-2-31523-1.0,422
164339-0-0.4-*-8-163949-0.2,607354
190426-0-1.0-*-4-*-1.0,17561
50583-3-0.4-*-4-51434-0.4,102802
40177-0-0.2-*-2-*-1.0,156826
*-2-1.0-*-10-864-1.0,2352
245200-3-0.4-*-8-245179-0.4,235055
76415-0-0.2-*-1-75673-0.2,312739
73086-0-1.0-*-2-73249-0.4,6371
128334-0-1.0-*-1-127986-0.2,22168
192992-0-0.8-*-8-*-1.0,607354
5613-0-0.4-*-3-*-1.0,156826
169469-3-0.8-*-8-169706-0.8,59785
138249-0-0.2-*-8-137681-1.0,8633
427989-2-0.4-*-10-10179-0.8,21779
159895-0-0.2-*-8-*-0.4,607354
*-0-1.0-*-1-175805-1.0,5782
170571-0-0.6-*-4-171309-0.4,202319
70932-0-0.8-*-8-71376-0.4,384118
54115-0-0.4-*-8-54591-0.2,607354
*-0-1.0-*-3-137908-1.0,5505
153212-0-0.6-*-3-153071-0.4,156826
216729-0-1.0-*-8-*-1.0,35661
216450-0-0.4-*-8-217211-1.0,3270
256349-0-0.4-*-8-256365-1.0,8007
55695-3-1.0-*-8-*-1.0,260
3248-0-0.4-*-3-3456-0.8,51701
*-0-1.0-*-8-210381-0.8,304909
88150-0-0.6-*-8-*-0.4,607354
249329-3-0.2-*-8-249291-0.8,154245
37096-0-0.6-*-4-37102-0.4,202319
139337-0-0.6-*-3-*-0.4,156826
235313-3-1.0-*-8-235050-0.4,874
181547-0-0.6-*-8-182356-1.0,6913
152875-0-0.2-*-8-*-0.8,607354
*-0-1.0-*-8-156092-0.2,607354
192759-2-0.2-*-10-6851-0.4,29977
36231-0-0.4-*-8-36943-0.6,302445
*-0-1.0-*-8-31152-0.2,607354
*-0-1.0-*-1-141182-0.6,312739
35328-3-0.4-*-8-35433-1.0,1300
*-0-1.0-*-8-228963-1.0,8781
166923-0-0.2-*-8-*-0.6,607354
28334-3-0.2-*-4-28506-0.6,102802
*-0-1.0-*-4-235639-0.4,202319
112109-0-1.0-*-2-*-0.2,7020
*-0-1.0-*-8-129204-0.2,607354
70387-0-0.8-*-1-69905-0.6,312739
*-0-1.0-*-1-152718-0.6,312739
*-0-1.0-*-3-146605-0.4,156826
*-0-1.0-*-4-157896-1.0,1215
*-0-1.0-*-1-51175-0.6,312739
11752-0-0.2-*-8-11144-0.4,355864
232444-0-1.0-*-2-232388-0.4,13770
233112-0-0.8-*-1-*-0.8,312739
69771-3-0.2-*-4-69489-0.2,102802
18007-0-1.0-*-2-18200-0.2,12521
*-0-1.0-*-8-125183-0.6,302445
183603-0-0.4-*-2-183538-0.8,156826
*-3-1.0-*-8-207821-0.2,307913
203975-0-0.2-*-8-204061-0.6,304909
24640-3-0.2-*-8-24903-0.8,154245
103607-0-0.6-*-8-104102-0.6,304909
229942-3-0.4-*-8-229993-0.4,190496
104838-3-0.4-*-4-104679-0.6,102802
179065-3-0.4-*-8-179686-0.2,307913
*-0-1.0-*-4-34055-1.0,10854
188358-0-0.8-*-8-188479-1.0,4916
102936-0-0.4-*-4-103392-0.8,202319
*-0-1.0-*-4-1828-0.6,202319
97882-0-0.8-*-4-97186-0.6,202319
85040-0-0.6-*-1-*-0.8,312739
12711-0-0.6-*-8-12360-0.4,435823
181882-0-0.8-*-3-182101-0.6,51701
*-0-1.0-*-8-113939-0.2,607354
*-0-1.0-*-8-148178-0.2,607354
15353-0-0.6-*-4-*-0.8,202319
*-0-1.0-*-2-258280-0.6,156826
51551-3-0.4-*-8-*-1.0,307913
132786-0-0.4-*-3-*-0.8,156826
110543-2-0.2-*-10-1827-1.0,1602
160086-0-1.0-*-8-159692-0.8,5829
232062-3-0.2-*-8-232443-0.8,46478
*-0-1.0-*-3-46681-0.2,156826
268035-3-0.2-*-4-268802-0.6,102802
109952-0-0.4-*-3-110782-0.6,105125
*-0-1.0-*-8-50966-0.6,302445
219065-0-0.2-*-8-219447-0.8,79209
191615-3-0.8-*-8-192383-0.4,123711
192194-0-0.4-*-1-191988-0.8,312739
*-0-1.0-*-1-238935-0.8,312739
81468-3-0.8-*-8-81093-0.2,188437
*-0-1.0-*-8-78493-1.0,8725
241165-0-1.0-*-1-240697-0.6,24082
*-0-1.0-*-2-88403-0.8,156826
*-0-1.0-*-1-258615-1.0,5907
485474-0-0.4-*-5-864-0.4,6029
107644-0-0.6-*-8-107862-0.2,607354
226863-0-0.8-*-3-226995-0.2,156826
77142-0-0.6-*-3-77095-0.2,156826
*-0-1.0-*-4-185610-0.4,202319
36714-3-1.0-*-8-36892-0.8,26
265987-0-1.0-*-8-266142-0.2,35661
9271-0-0.2-*-8-*-1.0,607354
*-3-1.0-*-4-208467-0.8,102802
15393-3-0.6-*-8-15918-0.8,154245
138634-0-0.4-*-1-*-0.6,312739
106618-0-1.0-*-1-*-0.6,27526
143147-0-0.4-*-2-143385-1.0,7927
236257-0-0.4-*-1-235956-0.8,312739
255969-3-1.0-*-4-*-1.0,113
156733-0-1.0-*-8-*-0.8,4308
159042-0-1.0-*-8-*-0.8,22999
47295-0-0.2-*-1-47916-0.6,312739
45818-0-1.0-*-8-45799-0.2,46567
30408-3-0.4-*-8-30508-0.8,154245
71867-0-0.4-*-3-72271-0.6,105125
17937-0-0.8-*-8-*-0.4,607354
190373-0-1.0-*-12-*-0.4,499
153164-0-0.6-*-8-153711-0.8,304909
252770-0-0.8-*-6-252610-0.4,34845
169418-3-0.2-*-8-*-1.0,307913
*-0-1.0-*-8-77383-0.2,607354
*-0-1.0-*-1-40963-0.8,312739
235765-0-0.4-*-1-236531-0.4,312739
110036-0-0.4-*-8-110772-0.6,304909
7816-0-0.8-*-8-7618-1.0,6970
67996-0-0.4-*-8-67679-0.6,302445
58319-0-0.8-*-4-59267-0.8,202319
*-3-1.0-*-8-118745-0.8,49135
151536-0-0.4-*-8-151545-0.2,607354
236406-0-1.0-*-1-*-0.4,27526
167119-3-1.0-*-8-166367-0.2,989
205239-0-0.4-*-2-204769-0.8,156826
*-0-1.0-*-1-99197-1.0,4762
25955-0-0.6-*-3-26034-0.2,156826
175449-0-0.8-*-8-175322-0.6,304909
55688-3-0.4-*-4-55842-0.4,102802
36311-0-0.2-*-2-37102-0.6,156826
19974-0-1.0-*-2-20175-0.8,12056
253497-0-0.8-*-3-*-0.4,156826
219509-0-0.2-*-8-219024-1.0,6998
71004-3-0.8-*-8-71409-0.2,188437
195818-3-0.8-*-8-195578-0.4,113645
204229-3-1.0-*-8-*-1.0,259
201332-0-0.6-*-2-200363-0.4,156826
*-0-1.0-*-8-76647-0.2,607354
175537-0-1.0-*-3-174841-0.4,11142
*-3-1.0-*-8-48988-0.2,307913
264570-0-0.6-*-1-*-0.2,312739
*-0-1.0-*-8-30164-0.8,109787
112955-0-0.2-*-8-112567-0.2,607354
150730-3-0.4-*-4-150974-0.2,102802
242315-0-0.8-*-8-242076-0.2,607354
223153-0-0.2-*-4-*-0.6,202319
*-0-1.0-*-1-143619-0.4,312739
*-3-1.0-*-8-142901-0.8,154245
47068-0-0.6-*-2-*-0.4,156826
24446-0-0.2-*-1-*-0.2,312739
50736-0-0.2-*-1-50986-0.2,312739
103903-0-0.2-*-6-103514-0.6,34845
786-0-0.8-*-4-927-1.0,6894
43380-0-0.8-*-8-*-0.8,607354
256584-0-0.2-*-3-255898-0.6,105125
*-0-1.0-*-8-53263-1.0,7107
266677-3-0.4-*-8-266711-0.2,307913
*-0-1.0-*-3-249562-0.6,105125
209155-0-0.2-*-1-209651-0.8,312739
*-0-1.0-*-8-204684-0.8,304909
257530-0-1.0-*-2-*-0.2,10519
131833-0-0.4-*-1-131680-0.2,312739
82986-0-0.4-*-4-83228-0.8,202319
267366-0-0.4-*-4-*-0.4,202319
*-3-1.0-*-8-160125-0.2,307913
214308-3-0.4-*-8-*-0.8,307913
245552-3-0.2-*-4-*-0.4,102802
*-3-1.0-*-8-168799-0.2,307913
232919-0-0.6-*-1-*-1.0,312739
*-0-1.0-*-3-73130-0.4,156826
5874-0-1.0-*-1-5839-1.0,268
88998-0-1.0-*-8-89048-0.6,19099
146833-0-0.8-*-8-*-0.6,607354
*-0-1.0-*-4-168718-0.6,202319
161168-0-0.4-*-1-161359-0.2,312739
188270-0-0.6-*-8-187430-0.8,304909
65471-0-0.4-*-3-*-1.0,156826
223325-0-0.6-*-4-*-1.0,202319
11257-0-0.6-*-8-11630-1.0,8729
*-2-1.0-*-10-743-0.6,29977
*-0-1.0-*-3-254109-0.2,156826
134929-3-0.4-*-8-135129-0.8,154245
144090-0-0.6-*-8-143410-0.4,435823
139542-0-0.8-*-1-*-0.2,312739
80587-3-0.6-*-8-*-0.4,307913
12814-0-1.0-*-6-12456-0.8,406
*-3-1.0-*-8-177820-1.0,3161
112682-3-0.8-*-8-*-0.2,119476
231706-2-0.4-*-10-6637-1.0,1392
199129-0-1.0-*-8-199394-1.0,499
80148-0-0.4-*-1-80422-0.4,312739
*-0-1.0-*-1-67973-0.8,312739
*-3-1.0-*-8-34987-0.2,307913
235767-0-0.4-*-2-236206-0.4,156826
178397-0-0.8-*-1-*-0.8,312739
195687-0-0.4-*-3-195751-0.2,156826
132498-0-0.6-*-8-*-1.0,607354
11079-3-0.6-*-4-11786-1.0,4780
61609-0-0.8-*-8-62455-0.4,407513
215222-0-0.2-*-8-214674-0.4,407513
61406-0-0.8-*-8-*-0.6,607354
*-2-1.0-*-10-5163-0.2,29977
26683-0-0.8-*-4-*-0.6,202319
238875-0-0.8-*-8-*-0.4,607354
169669-3-0.6-*-8-170144-0.4,201484
*-0-1.0-*-2-122441-1.0,7982
35380-3-0.2-*-8-35434-0.8,35520
215646-0-0.6-*-8-*-0.2,607354
265200-0-0.2-*-3-265266-0.8,52738
1217-2-0.6-*-10-306-0.4,29977
87103-0-0.6-*-3-87739-0.2,156826
144178-0-1.0-*-8-144364-0.2,42570
144804-0-0.8-*-1-145029-1.0,5907
130110-0-0.2-*-8-129841-1.0,2759
253349-3-1.0-*-8-252703-1.0,6
*-0-1.0-*-1-6576-0.2,312739
187424-3-1.0-*-8-*-0.6,1481
228857-0-0.6-*-1-*-0.4,312739
255129-0-0.4-*-1-254905-0.8,312739
172352-0-0.8-*-8-172019-0.8,77505
254786-0-1.0-*-8-254767-0.4,18842
*-3-1.0-*-4-195859-1.0,5342
134411-0-0.4-*-1-135072-0.2,312739
*-0-1.0-*-4-67796-1.0,9837
217786-2-0.4-*-10-933-0.2,29977
97596-0-1.0-*-1-97609-1.0,300
78507-3-0.6-*-8-78068-0.4,204928
*-0-1.0-*-8-152756-0.8,304909
193388-0-1.0-*-5-10179-0.6,233
121133-0-0.8-*-1-121300-0.8,312739
90005-0-0.6-*-8-*-1.0,607354
73006-0-0.6-*-5-*-0.8,359145
225696-0-1.0-*-2-225162-0.6,12056
70972-3-0.4-*-4-71512-0.6,102802
*-0-1.0-*-8-211726-0.6,302445
220159-2-0.4-*-10-743-0.4,29977
50699-0-1.0-*-1-51342-1.0,524
31577-0-0.2-*-3-32251-0.6,105125
55822-3-0.6-*-8-*-0.8,289001
48294-0-0.8-*-1-48659-0.4,312739
263242-0-1.0-*-8-*-1.0,8539
*-0-1.0-*-8-215828-0.6,304909
234939-0-1.0-*-3-235428-0.6,8674
6514-3-0.8-*-8-*-0.4,188437
151355-3-0.2-*-8-*-1.0,307913
266895-2-1.0-*-10-1827-0.6,58
209281-3-0.4-*-8-*-1.0,307913
*-0-1.0-*-3-26516-0.6,105125
116741-0-0.6-*-8-116313-1.0,6458
135944-0-0.2-*-8-*-0.8,607354
266767-0-0.2-*-4-265799-0.8,202319
147609-3-0.4-*-8-148201-1.0,3449
25151-0-0.4-*-8-25511-0.8,304909
*-3-1.0-*-8-228347-0.6,154245
250750-0-0.2-*-2-251094-0.8,156826
*-0-1.0-*-1-258290-0.2,312739
253727-0-0.4-*-8-254773-0.8,304909
15622-0-0.4-*-1-15927-0.8,312739
*-0-1.0-*-8-185979-0.6,304909
152734-0-0.8-*-8-151708-1.0,7418
164893-3-0.4-*-8-165664-0.2,307913
*-3-1.0-*-8-148849-1.0,3465
223687-0-0.8-*-8-223681-1.0,7391
71248-0-1.0-*-4-71512-1.0,822
183838-0-0.8-*-1-184974-0.2,312739
*-0-1.0-*-4-235639-0.8,202319
168437-0-1.0-*-3-*-0.8,8549
248012-0-0.6-*-6-248049-0.8,9270
249430-0-0.2-*-8-250089-0.6,304909
241594-0-0.6-*-1-241022-0.6,312739
57507-3-0.2-*-8-57566-1.0,4109
180525-0-0.2-*-1-181429-1.0,6041
114490-0-0.4-*-8-115033-0.8,304909
209501-0-0.8-*-1-209433-0.6,312739
193983-0-0.6-*-8-*-0.4,607354
141042-0-0.4-*-1-141246-1.0,5967
269580-0-1.0-*-2-269323-1.0,669
177679-0-0.2-*-1-177840-0.4,312739
23876-0-0.2-*-2-24553-0.2,156826
*-0-1.0-*-1-223613-0.6,312739
33334-0-1.0-*-2-32938-1.0,459
16765-0-0.8-*-8-*-0.2,607354
189209-0-1.0-*-1-188335-0.8,8427
125306-3-1.0-*-4-124854-0.2,499
263316-0-0.6-*-8-263521-0.6,302445
85620-0-0.4-*-4-*-0.4,202319
69543-0-0.8-*-1-69375-0.8,312739
237366-0-0.6-*-4-238034-0.8,202319
107149-0-0.4-*-8-107341-0.4,407019
127733-0-0.4-*-4-*-0.6,202319
166012-0-0.2-*-1-165385-1.0,6041
88151-0-0.6-*-8-88476-0.6,302445
*-0-1.0-*-3-26036-0.4,156826
137166-3-1.0-*-8-136855-0.6,756
*-0-1.0-*-1-74215-0.4,312739
*-0-1.0-*-12-254875-0.2,8815
85319-0-1.0-*-8-*-0.6,51286
*-0-1.0-*-8-74226-1.0,7005
62976-0-1.0-*-8-*-1.0,51286
255233-0-0.6-*-1-254898-0.6,312739
243570-3-0.2-*-8-243710-0.2,307913
69640-0-1.0-*-1-*-0.6,24921
212299-0-0.6-*-4-212208-1.0,10925
98116-0-0.8-*-8-98273-0.8,304909
207757-0-0.2-*-1-207275-0.6,312739
159266-0-1.0-*-8-*-0.8,48173
87367-3-0.8-*-4-87846-0.4,39868
93518-0-0.6-*-8-93016-0.8,304909
44510-0-1.0-*-3-*-0.8,7020
181035-0-0.2-*-8-*-0.4,607354
140903-0-0.2-*-3-*-0.2,156826
85654-3-0.4-*-4-*-0.2,102802
124696-0-0.6-*-8-124508-0.8,35033
152931-3-1.0-*-4-153907-0.4,499
33978-3-0.6-*-8-34033-0.6,154245
39815-3-1.0-*-8-40012-0.2,302
*-0-1.0-*-6-54584-1.0,630
10140-0-0.6-*-8-*-1.0,607354
*-0-1.0-*-3-252187-0.6,105125
106716-0-0.6-*-3-105930-0.8,52738
187448-3-0.4-*-8-187519-0.4,207474
168411-3-1.0-*-9-6637-0.6,5
225845-3-0.4-*-8-225964-0.2,307913
212905-0-0.8-*-6-212457-0.2,34845
259065-0-0.2-*-3-258937-0.6,51701
91242-0-0.8-*-8-*-1.0,607354
200786-0-0.4-*-1-201136-0.8,312739
22066-3-1.0-*-8-22396-0.8,100
*-0-1.0-*-9-4509-0.6,3299
*-0-1.0-*-8-127905-1.0,6983
193560-0-0.8-*-8-193245-0.8,304909
235797-0-0.4-*-6-*-0.2,34845
*-0-1.0-*-8-146447-1.0,8694
98624-0-1.0-*-1-*-1.0,27526
71216-0-0.8-*-8-71475-0.2,607354
84004-0-0.6-*-3-*-0.8,156826
*-0-1.0-*-8-73460-0.8,79209
159255-0-1.0-*-8-159319-0.6,20196
204484-3-1.0-*-8-*-0.2,50
60967-0-0.6-*-8-*-0.8,607354
228293-0-1.0-*-2-227794-0.2,9078
220428-2-0.8-*-10-*-0.8,62934
126468-0-0.2-*-4-126687-0.4,202319
76898-0-0.8-*-3-77099-0.2,156826
130478-3-0.2-*-8-131267-0.2,307913
*-0-1.0-*-8-175431-1.0,4736
384136-2-0.2-*-10-6851-0.8,16289
58727-0-0.2-*-4-*-0.4,202319
*-0-1.0-*-1-193349-0.6,312739
*-0-1.0-*-8-165711-0.6,302445
140282-0-1.0-*-3-*-0.6,12521
*-0-1.0-*-2-66195-0.2,156826
*-0-1.0-*-8-247450-0.6,304909
268909-0-1.0-*-8-269018-0.8,19099
155489-0-0.6-*-1-155154-0.8,312739
65239-0-0.6-*-12-65560-0.4,8815
*-0-1.0-*-8-91508-0.8,304909
134279-0-0.2-*-4-*-1.0,202319
37560-0-0.8-*-4-37900-1.0,2275
*-0-1.0-*-8-155297-1.0,6234
94252-0-0.8-*-4-94224-1.0,5937
267536-0-1.0-*-1-267090-0.2,14754
146639-0-0.8-*-3-146603-0.4,156826
241249-0-0.8-*-8-240688-0.8,304909
220909-0-0.4-*-8-221202-0.8,107447
215627-0-0.4-*-8-216302-1.0,8740
26995-0-1.0-*-3-*-0.4,13770
151206-0-1.0-*-1-*-1.0,19497
184509-0-1.0-*-2-184529-0.6,8549
171698-0-0.6-*-2-171796-0.2,156826
125397-0-1.0-*-1-125724-0.4,26234
19669-0-0.6-*-8-19506-0.6,302445
*-2-1.0-*-10-6851-0.2,29977
222604-0-0.2-*-1-222315-1.0,5770
259474-3-0.4-*-4-*-0.8,102802
266784-3-0.4-*-8-265863-0.6,154245
175572-0-0.6-*-8-175380-0.2,607354
53018-0-0.6-*-1-53789-0.8,312739
9243-3-0.6-*-4-8454-1.0,3977
148458-0-0.2-*-1-148894-0.6,312739
*-3-1.0-*-8-103547-0.2,307913
20344-0-0.8-*-1-19741-0.4,312739
254275-0-0.8-*-8-*-0.2,607354
*-0-1.0-*-3-24341-0.2,156826
230917-0-1.0-*-8-*-0.2,16811
134573-0-0.8-*-1-135079-0.6,312739
251468-0-1.0-*-8-251864-0.4,31236
261037-0-0.2-*-8-260276-0.6,302445
*-0-1.0-*-3-76333-1.0,1531
*-0-1.0-*-3-65608-0.6,51701
*-0-1.0-*-8-8559-0.4,357310
262019-3-0.8-*-8-262123-1.0,1893
190422-0-0.2-*-6-191466-0.8,10053
*-0-1.0-*-8-266681-0.4,406348
220893-0-0.4-*-1-221563-0.4,312739
156044-0-0.6-*-8-*-0.4,607354
*-3-1.0-*-8-234206-0.2,307913
30768-0-0.8-*-8-*-0.4,607354
9344-3-0.2-*-8-*-1.0,307913
160626-3-0.8-*-4-160678-0.6,39868
*-0-1.0-*-8-86493-1.0,5972
171297-3-0.2-*-8-171341-0.8,154245
211619-3-1.0-*-8-*-0.4,312
231901-3-0.6-*-4-232388-0.2,102802
126507-0-0.2-*-2-*-0.6,156826
5623-0-0.4-*-4-5427-1.0,10271
186143-0-0.2-*-3-185011-0.6,105125
106837-0-0.4-*-8-*-0.2,607354
146247-0-0.8-*-1-145561-0.2,312739
182539-0-0.6-*-8-183634-1.0,5812
83859-3-0.2-*-4-83228-0.6,102802
203542-3-1.0-*-8-203956-1.0,13
105613-0-0.4-*-1-105457-0.6,312739
211113-0-0.2-*-8-211765-0.8,100223
15242-0-0.8-*-6-15380-0.8,9825
221964-0-0.6-*-2-222444-0.2,156826
132495-0-0.6-*-8-132537-1.0,6742
*-0-1.0-*-8-36379-1.0,7015
35280-3-1.0-*-4-*-1.0,499
181029-0-1.0-*-6-181147-0.4,258
71125-0-0.6-*-3-71019-1.0,1568
*-0-1.0-*-4-47434-1.0,7939
254804-0-0.4-*-8-255360-0.2,607354
147705-3-0.8-*-8-147900-0.2,188437
*-0-1.0-*-4-40878-0.6,202319
226686-0-0.4-*-6-*-1.0,34845
210138-0-1.0-*-8-*-0.2,52682
9763-0-0.8-*-8-9933-1.0,8729
97529-0-0.4-*-4-*-0.4,202319
37836-0-0.6-*-2-37900-0.4,156826
109394-3-0.4-*-4-109609-0.2,102802
97522-0-0.2-*-8-*-1.0,607354
211619-3-0.8-*-8-211718-0.6,59785
*-0-1.0-*-3-262153-1.0,6129
*-0-1.0-*-1-100473-0.8,312739
119868-0-0.4-*-3-120537-0.4,156826
40357-0-1.0-*-1-41072-0.2,20960
250076-0-0.8-*-4-249736-1.0,10340
233358-0-0.2-*-3-232990-0.4,156826
84237-0-0.8-*-8-84648-0.8,304909
44254-0-0.8-*-2-*-0.6,156826
101060-0-0.2-*-8-100476-0.8,304909
*-3-1.0-*-8-243128-0.2,307913
141528-0-0.8-*-4-*-1.0,202319
13779-3-0.2-*-4-13072-0.4,102802
*-0-1.0-*-4-253325-0.2,202319
*-3-1.0-*-8-64435-1.0,2933
*-3-1.0-*-8-32953-0.8,51715
253027-0-0.2-*-1-253101-0.6,312739
*-3-1.0-*-4-150974-0.2,102802
73661-3-0.4-*-4-73789-1.0,4258
221331-0-0.4-*-1-221665-0.6,312739
232002-0-0.4-*-1-*-1.0,312739
*-0-1.0-*-1-157725-0.2,312739
161268-0-1.0-*-3-*-0.2,5369
*-0-1.0-*-8-201970-0.2,607354
44992-3-0.4-*-8-*-0.4,307913
*-0-1.0-*-4-247297-0.8,202319
*-3-1.0-*-8-68102-0.8,154245
*-0-1.0-*-8-156670-0.6,302445
*-3-1.0-*-8-113320-0.4,199227
73615-3-0.6-*-4-73789-0.4,102802
208306-0-0.4-*-4-208467-0.4,202319
232831-0-0.6-*-1-232622-0.2,312739
*-0-1.0-*-8-14676-0.2,607354
120354-0-0.8-*-8-120452-0.4,373288
79118-0-0.8-*-1-78938-0.4,312739
*-0-1.0-*-8-23818-0.8,107447
258653-3-0.2-*-12-*-0.4,4039
167767-0-1.0-*-8-168211-0.8,2741
256952-0-0.8-*-8-*-0.4,607354
177511-3-0.4-*-8-177879-0.6,154245
96721-0-0.4-*-2-96489-0.8,156826
234864-3-0.4-*-8-235042-0.6,154245
117051-3-0.4-*-4-116409-0.4,102802
*-3-1.0-*-8-40067-0.4,200557
74096-0-0.8-*-8-74222-0.8,99767
174500-3-0.4-*-8-174111-0.6,154245
234854-0-1.0-*-8-*-0.2,42570
228226-0-0.4-*-2-*-0.8,156826
67648-0-0.8-*-5-2373-0.2,6029
146759-0-1.0-*-8-146413-0.8,4819
121495-3-0.8-*-8-120955-1.0,2454
243876-0-0.2-*-8-243836-0.6,304909
419114-3-1.0-*-5-*-0.6,493
*-0-1.0-*-1-81352-0.2,312739
25910-3-0.6-*-8-25225-0.6,154245
43944-3-0.6-*-8-*-1.0,307913
*-0-1.0-*-2-240690-1.0,8029
215593-0-0.6-*-8-*-0.8,607354
189128-0-0.6-*-8-188332-0.8,304909
183657-0-0.8-*-8-*-0.6,607354
249036-0-0.2-*-8-248265-1.0,1697
150547-0-0.6-*-2-149743-1.0,7454
224076-0-0.6-*-1-*-0.6,312739
209466-0-0.8-*-1-209424-0.6,312739
115469-0-0.6-*-4-116044-0.2,202319
103682-0-0.2-*-6-*-0.4,34845
88102-0-1.0-*-2-*-0.8,5369
201016-0-0.6-*-1-201139-0.2,312739
175610-3-0.8-*-8-*-0.4,188437
9060-0-0.4-*-1-*-0.6,312739
268980-3-1.0-*-8-*-1.0,1488
63246-0-0.6-*-1-63347-0.6,312739
196731-3-0.4-*-8-196073-0.4,190255
174471-0-1.0-*-4-174453-0.2,13416
34417-0-0.8-*-8-*-0.2,607354
201146-0-0.2-*-6-201042-0.2,34845
215590-0-0.8-*-2-*-0.2,156826
79664-0-1.0-*-1-*-0.4,18147
121416-0-0.4-*-8-*-0.6,607354
*-0-1.0-*-4-155972-0.8,202319
86224-0-0.8-*-1-86516-0.8,312739
10157-0-0.2-*-3-10133-0.8,52738
93489-0-1.0-*-2-92578-0.6,12056
142999-0-1.0-*-8-142898-1.0,499
196727-0-0.6-*-8-196748-0.6,304909
242350-3-0.6-*-8-*-0.8,307913
201299-0-0.8-*-8-*-0.8,607354
203855-0-0.6-*-2-203925-0.6,156826
172280-3-0.6-*-4-*-0.6,102802
111496-3-1.0-*-8-111981-0.8,50
98593-0-0.4-*-8-98807-1.0,6742
135308-0-0.8-*-12-136289-0.8,8815
*-0-1.0-*-1-69906-0.6,312739
*-0-1.0-*-8-27683-0.2,607354
51928-0-0.2-*-8-*-1.0,607354
*-0-1.0-*-8-250236-0.6,302445
*-0-1.0-*-1-127982-0.2,312739
*-0-1.0-*-4-248461-1.0,10925
226255-0-0.8-*-1-226899-0.8,312739
428023-2-0.4-*-10-10179-0.2,29977
12624-0-0.4-*-8-11938-0.8,108433
*-0-1.0-*-8-171616-0.8,304909
*-0-1.0-*-4-196457-1.0,10340
139993-0-0.4-*-1-*-0.6,312739
*-3-1.0-*-4-118337-0.2,102802
142112-0-0.8-*-4-142221-0.6,202319
251484-3-1.0-*-8-252194-0.6,134
51761-0-0.4-*-8-52328-0.2,607354
*-3-1.0-*-8-42443-0.2,307913
173796-0-0.2-*-8-173738-0.4,399740
*-0-1.0-*-4-204769-0.8,202319
134801-0-0.2-*-2-*-0.4,156826
114541-0-0.6-*-8-*-0.2,607354
258473-0-0.4-*-1-258780-0.6,312739
228691-0-0.6-*-3-228357-0.6,51701
241569-3-0.6-*-4-240690-0.8,102802
40225-0-0.6-*-8-39703-0.4,405132
185818-3-0.2-*-8-185558-0.6,153668
128742-3-0.2-*-8-128935-1.0,3918
*-0-1.0-*-9-5163-1.0,176
*-0-1.0-*-2-116409-0.2,156826
242824-0-0.2-*-8-243230-0.4,405736
172268-3-0.4-*-4-*-0.4,102802
*-0-1.0-*-8-83725-0.8,96076
238135-0-0.2-*-1-*-0.6,312739
*-3-1.0-*-8-186921-0.4,190496
521195-3-0.8-*-7-6637-0.2,1089
124357-0-0.6-*-8-124421-0.8,92009
280347-0-0.6-*-5-*-0.6,359145
92114-0-0.8-*-2-91351-0.4,156826
96143-0-0.4-*-8-96131-0.4,400985
251417-0-0.6-*-3-252063-0.6,51701
32165-0-0.8-*-8-*-0.4,607354
*-3-1.0-*-8-175429-0.8,52342
167148-0-0.6-*-4-166213-0.8,202319
106556-0-0.8-*-4-105821-0.6,202319
253894-0-0.2-*-3-*-0.6,156826
152090-0-1.0-*-8-151936-0.4,20308
122932-0-0.2-*-8-123010-0.2,607354
*-3-1.0-*-8-182340-0.8,50997
181082-0-0.8-*-8-181252-0.4,403120
262822-0-0.8-*-3-263302-0.4,156826
250020-2-1.0-*-10-*-0.4,485
150105-3-1.0-*-8-149596-0.6,746
58380-0-1.0-*-1-*-0.6,26234
149640-0-0.6-*-4-149743-0.4,202319
119622-0-0.4-*-8-*-1.0,607354
259198-0-0.2-*-8-260091-0.8,104412
45173-0-0.6-*-2-44725-0.4,156826
*-0-1.0-*-8-255493-0.2,607354
176972-0-0.6-*-8-*-0.8,607354
*-0-1.0-*-8-6574-0.2,607354
205571-0-0.4-*-8-204678-0.8,304909
178461-0-0.2-*-4-178477-0.8,202319
